feature_id,identifiability_score,decoder_norm,activation_frequency
543,0.3766349093504395,1.0,0.0012032388
544,0.5541471175215471,1.0,0.0004342516
545,0.7297134600336642,0.99999994,0.0006785181
546,0.277273774172983,1.0000001,0.00018093816
547,0.5232563205072677,1.0,0.0013118017
548,0.5007669349138528,1.0,0.00019903199
549,0.1991491954446741,1.0,0.00032568868
550,0.3892780388079584,1.0,0.00013570362
551,0.3198875080126155,1.0,0.0016827249
552,0.3457918153194776,1.0,0.0020536482
553,0.4571437808071319,1.0000001,0.0003437825
554,0.621979042149732,1.0,0.00019903199
555,0.3373806127164353,1.0,0.0014113177
556,0.5333397235843345,1.0,0.0049577057
557,0.2932750282405901,0.99999994,0.0012213326
558,0.3182536839866102,1.0,0.0025240874
559,0.6532090282518002,1.0,0.0010313476
560,0.375086732728099,1.0000001,0.0011127697
561,0.5142426173604975,1.0,0.002469806
562,0.3843226057983227,1.0,0.004243
563,0.4955134785787871,0.99999994,2.7140724e-05
564,0.3280735706156967,0.99999994,4.523454e-05
565,0.2771092014579303,1.0,0.0006604243
566,0.2769302375855035,1.0,0.0005699552
567,0.3310631803658429,1.0,9.046908e-06
568,0.4097643076211032,1.0,0.00028045414
569,0.3857574105796069,0.99999994,0.0016555842
570,0.3529776473486017,1.0,0.0025150406
571,0.650966643663118,1.0000001,0.0005156738
572,0.3780257986944847,0.99999994,0.00040711087
573,0.482677395527836,1.0000001,0.00029854797
574,0.2863247981507826,0.99999994,0.001176098
575,0.4494167603615378,1.0,0.0017822409
576,0.2968893371634615,1.0000001,0.002062695
577,0.2517504570110163,1.0,0.0016193966
578,0.3599199395899979,1.0,0.00013570362
579,0.4380159723211471,0.99999994,0.0003166418
580,0.3694624979219256,1.0,0.001474646
581,0.5047002102938065,1.0,0.0009951598
582,0.3095295591447803,1.0,0.002759307
583,0.3855649392193613,1.0,9.046908e-06
584,0.5210816320416689,0.9999999,9.046908e-06
585,0.3280845997233544,1.0,0.0005518614
586,0.4167618442221109,1.0000001,0.0001085629
587,0.4829277631308802,0.99999994,2.7140724e-05
588,0.4693715080232174,1.0,0.0011670511
589,0.6451057891570265,1.0,0.00026236035
590,0.3408063220998428,1.0,0.0059257247
591,0.2460555925458497,1.0,9.046908e-05
592,0.3632777147724589,1.0,0.00029854797
593,0.3690777186547263,1.0000001,0.00069661194
594,0.2963094547895262,1.0,1.8093817e-05
595,0.6902411479641025,1.0,0.00044329852
596,0.6409602663889368,1.0,0.0001085629
597,0.7093807893667983,1.0,0.0043696566
598,0.404891750223295,1.0,0.00070565887
599,0.2934434784933408,1.0,0.0011308636
600,0.2806790756282846,0.99999994,0.0012665672
601,0.3952996830543777,0.99999994,0.0041887183
602,0.3887278306069853,1.0,0.00093183154
603,0.3643509567671374,1.0,0.0009680192
604,0.3522815339317258,1.0000001,0.00039806397
605,0.422687884992821,0.9999999,5.428145e-05
606,0.2369883026663843,1.0,0.0004252047
607,0.4411495969373729,1.0,0.00137513
608,0.5763543962583872,0.99999994,0.00079612795
